#{"t_start": 1752083390.4125154, "env_id": "None"}
r,l,t
-0.835516,10,75.937034
-0.835516,10,75.937034
-0.835516,10,75.95689
-0.835516,10,75.961476
-0.835516,10,75.964875
-0.835516,10,75.968472
-0.835516,10,75.968472
-0.835516,10,75.984443
-0.835516,10,75.984443
-0.835516,10,75.984443
-0.835516,10,76.000268
-0.835516,10,76.000268
-0.835516,10,76.011629
-0.835516,10,76.016282
-0.835516,10,76.016282
-0.835516,10,76.016282
-0.835516,10,76.032121
-0.835516,10,76.032121
-0.835516,10,76.032121
-0.835516,10,76.047994
-0.835516,10,76.047994
-0.835516,10,76.047994
-0.835516,10,76.063759
-0.835516,10,76.063759
-0.835516,10,76.063759
-0.835516,10,76.079696
-0.835516,10,76.079696
-0.835516,10,76.095605
-0.835516,10,76.095605
-0.835516,10,76.095605
-0.835516,10,76.112108
-0.835516,10,76.112108
-0.835516,10,76.112108
-0.835516,10,76.127262
-0.835516,10,76.127262
-0.835516,10,76.127262
-0.835516,10,76.143126
-0.835516,10,76.143126
-0.835516,10,76.143126
-0.835516,10,76.158967
-0.835516,10,76.158967
-0.835516,10,76.158967
-0.835516,10,76.174841
-0.835516,10,76.174841
-0.835516,10,76.174841
-0.835516,10,76.190731
-0.835516,10,76.190731
-0.835516,10,76.206568
-0.835516,10,76.212239
-0.835516,10,76.212239
-0.835516,10,76.222316
-0.835516,10,76.222316
-0.835516,10,76.222316
-0.835516,10,76.238207
-0.835516,10,76.245525
-0.835516,10,76.250042
-0.835516,10,76.255387
-0.835516,10,76.255387
-0.835516,10,76.255387
-0.835516,10,76.269767
-0.835516,10,76.269767
-0.835516,10,76.269767
-0.835516,10,76.285658
-0.835516,10,76.285658
-0.835516,10,76.285658
-0.835516,10,76.306506
-0.835516,10,76.312404
-0.835516,10,76.312404
-0.835516,10,76.323519
-0.835516,10,76.323519
-0.835516,10,76.323519
-0.835516,10,76.341042
-0.835516,10,76.346046
-0.835516,10,76.352051
-0.835516,10,76.357091
-0.835516,10,76.363091
-0.835516,10,76.368098
-0.835516,10,76.369108
-0.835516,10,76.369108
-0.835516,10,76.385135
-0.835516,10,76.385135
-0.835516,10,76.385135
-0.835516,10,76.401047
-0.835516,10,76.401047
-0.835516,10,76.412751
-0.835516,10,76.416905
-0.835516,10,76.416905
-0.835516,10,76.416905
-0.835516,10,76.432778
-0.835516,10,76.432778
-0.835516,10,76.432778
-0.835516,10,76.448824
-0.835516,10,76.448824
-0.835516,10,76.448824
-0.835516,10,76.464879
-0.835516,10,76.464879
-0.835516,10,76.464879
-0.835516,10,76.484992
-0.835516,10,76.489013
-0.835516,10,76.49102
-0.835516,10,76.497048
-0.835516,10,76.497048
-0.835516,10,76.497048
-0.835516,10,76.513265
-0.835516,10,76.513265
-0.835516,10,76.529164
-0.835516,10,76.529164
-0.835516,10,76.529164
-0.835516,10,76.545015
-0.835516,10,76.545015
-0.835516,10,76.545015
-0.835516,10,76.56101
-0.835516,10,76.56101
-0.835516,10,76.56101
-0.835516,10,76.576852
-0.835516,10,76.576852
-0.835516,10,76.576852
-0.835516,10,76.592803
-0.835516,10,76.592803
-0.835516,10,76.592803
-0.835516,10,76.60865
-0.835516,10,76.6139
-0.835516,10,76.6139
-0.835516,10,76.624556
-0.835516,10,76.624556
-0.835516,10,76.640445
-0.835516,10,76.640445
-0.835516,10,76.640445
-0.835516,10,76.656369
-0.835516,10,76.656369
-0.835516,10,76.656369
-0.835516,10,76.672255
-0.835516,10,76.672255
-0.835516,10,76.672255
-0.835516,10,76.688107
-0.835516,10,76.688107
-0.835516,10,76.688107
-0.835516,10,76.703967
-0.835516,10,76.703967
-0.835516,10,76.714174
-0.835516,10,76.719827
-0.835516,10,76.719827
-0.835516,10,76.719827
-0.835516,10,76.735726
-0.835516,10,76.735726
-0.835516,10,76.735726
-0.835516,10,76.751544
-0.835516,10,76.751544
-0.835516,10,76.767413
-0.835516,10,76.767413
-0.835516,10,76.767413
-0.835516,10,76.783443
-0.835516,10,76.783443
-0.835516,10,76.783443
-0.835516,10,76.799309
-0.835516,10,76.799309
-0.835516,10,76.799309
-0.835516,10,76.816702
-0.835516,10,76.818249
-0.835516,10,76.818249
-0.835516,10,76.834119
-0.835516,10,78.326132
-0.835516,10,78.326132
-0.835516,10,78.342284
-0.835516,10,78.342284
-0.835516,10,78.342284
-0.835516,10,78.359259
-0.835516,10,78.364263
-0.835516,10,78.370253
-0.835516,10,78.375283
-0.835516,10,78.380895
-0.835516,10,78.387259
-0.835516,10,78.391205
-0.835516,10,78.391205
-0.835516,10,78.391205
-0.835516,10,78.406959
-0.835516,10,78.406959
-0.835516,10,78.416616
-0.835516,10,78.426377
-0.835516,10,78.432369
-0.835516,10,78.43737
-0.835516,10,78.443655
-0.835516,10,78.448654
-0.835516,10,78.454659
-0.835516,10,78.456118
-0.835516,10,78.456118
-0.835516,10,78.456118
-0.835516,10,78.47186
-0.835516,10,78.47186
-0.835516,10,78.488093
-0.835516,10,78.488093
-0.835516,10,78.488093
-0.835516,10,78.504278
-0.835516,10,78.506301
-0.835516,10,78.506301
-0.835516,10,78.520212
-0.835516,10,78.520212
-0.835516,10,78.520212
-0.835516,10,78.536033
-0.835516,10,78.536033
-0.835516,10,78.536033
-0.835516,10,78.551882
-0.835516,10,78.551882
-0.835516,10,78.551882
-0.835516,10,78.567788
-0.835516,10,78.567788
-0.835516,10,78.567788
-0.835516,10,78.583859
-0.835516,10,78.583859
-0.835516,10,78.599663
-0.835516,10,78.599663
-0.835516,10,78.599663
-0.835516,10,78.615431
-0.835516,10,78.617532
-0.835516,10,78.617532
-0.835516,10,78.631648
-0.835516,10,78.631648
-0.835516,10,78.631648
-0.835516,10,78.647796
-0.835516,10,78.647796
-0.835516,10,78.647796
-0.835516,10,78.665609
-0.835516,10,78.749883
-0.835516,10,78.749883
-0.835516,10,78.761844
-0.835516,10,78.761844
-0.835516,10,78.761844
-0.835516,10,78.780057
-0.835516,10,78.786049
-0.835516,10,78.792044
-0.835516,10,78.798025
-0.835516,10,78.803047
-0.835516,10,78.809125
-0.835516,10,78.811133
-0.835516,10,78.817817
-0.835516,10,78.817817
-0.835516,10,78.830656
-0.835516,10,78.830656
-0.835516,10,78.830656
-0.835516,10,78.847808
-0.835516,10,78.853813
-0.835516,10,78.859808
-0.835516,10,78.86477
-0.835516,10,78.870766
-0.835516,10,78.876674
-0.835516,10,78.877737
-0.835516,10,78.877737
-0.835516,10,78.877737
-0.835516,10,78.893836
-0.835516,10,78.893836
-0.835516,10,78.909726
-0.835516,10,78.909726
-0.835516,10,78.917978
-0.835516,10,78.925538
-0.835516,10,78.925538
-0.835516,10,78.925538
-0.835516,10,78.943937
-0.835516,10,78.949504
-0.835516,10,78.952862
-0.835516,10,78.960908
-0.835516,10,78.960908
-0.835516,10,78.960908
-0.835516,10,78.977779
-0.835516,10,78.983689
-0.835516,10,78.988782
-0.835516,10,78.991233
-0.835516,10,78.991233
-0.835516,10,78.991233
-0.835516,10,79.008919
-0.835516,10,79.008919
-0.835516,10,79.022631
-0.835516,10,79.022631
-0.835516,10,79.022631
-0.835516,10,79.03848
-0.835516,10,79.03848
-0.835516,10,79.03848
-0.835516,10,79.054285
-0.835516,10,79.054285
-0.835516,10,79.070211
-0.835516,10,79.070211
-0.835516,10,79.070211
-0.835516,10,79.086091
-0.835516,10,79.088099
-0.835516,10,79.088099
-0.835516,10,79.10199
-0.835516,10,79.10199
-0.835516,10,79.10199
-0.835516,10,79.118149
-0.835516,10,79.118149
-0.835516,10,79.118149
-0.835516,10,79.134308
-0.835516,10,79.134308
-0.835516,10,79.134308
-0.835516,10,79.15041
-0.835516,10,79.15041
-0.835516,10,79.15041
-0.835516,10,79.166188
-0.835516,10,79.166188
-0.835516,10,79.166188
-0.835516,10,79.18197
-0.835516,10,79.18197
-0.835516,10,79.197733
-0.835516,10,79.199738
-0.835516,10,79.199738
-0.835516,10,79.213652
-0.835516,10,79.218288
-0.835516,10,79.218288
-0.835516,10,79.229407
-0.835516,10,79.229407
-0.835516,10,79.229407
-0.835516,10,79.245534
-0.835516,10,79.245534
-0.835516,10,79.245534
-0.835516,10,79.261436
-0.835516,10,79.261436
-0.835516,10,79.261436
-0.835516,10,79.277255
-0.835516,10,79.277255
-0.835516,10,79.277255
-0.835516,10,79.293024
-0.835516,10,79.293024
-0.835516,10,79.308822
-0.835516,10,79.308822
-0.835516,10,79.318468
-0.835516,10,79.325572
-0.835516,10,79.327981
-0.835516,10,79.327981
-0.835516,10,79.343001
-0.835516,10,79.348008
-0.835516,10,79.354003
-0.835516,10,79.36001
-0.835516,10,79.36502
-0.835516,10,79.371009
-0.835516,10,79.374914
-0.835516,10,79.374914
-0.835516,10,79.374914
-0.835516,10,79.390716
-0.835516,10,79.390716
-0.835516,10,79.390716
-0.835516,10,79.406607
-0.835516,10,79.415424
-0.835516,10,79.421027
-0.835516,10,79.423304
-0.835516,10,79.423304
-0.835516,10,79.438272
-0.835516,10,79.438272
-0.835516,10,79.438272
-0.835516,10,79.454277
-0.835516,10,79.454277
-0.835516,10,79.454277
-0.835516,10,79.470263
-0.835516,10,79.470263
-0.835516,10,79.470263
-0.835516,10,79.488808
-0.835516,10,79.493925
-0.835516,10,79.499924
-0.835516,10,79.50495
-0.835516,10,79.508456
-0.835516,10,79.508456
-0.835516,10,79.519003
-0.835516,10,79.524124
-0.835516,10,79.524124
-0.835516,10,79.524124
-0.835516,10,79.544221
-0.835516,10,79.546226
-0.835516,10,79.555831
-0.835516,10,80.697047
-0.835516,10,80.697047
-0.835516,10,80.712814
-0.835516,10,80.712814
-0.835516,10,80.720438
-0.835516,10,80.72894
-0.835516,10,80.72894
-0.835516,10,80.72894
-0.835516,10,80.744822
-0.835516,10,80.744822
-0.835516,10,80.744822
-0.835516,10,80.760704
-0.835516,10,80.760704
-0.835516,10,80.760704
-0.835516,10,80.780271
-0.835516,10,80.78215
-0.835516,10,80.78215
-0.835516,10,80.798108
-0.835516,10,80.803104
-0.835516,10,80.809234
-0.835516,10,80.815024
-0.835516,10,80.820578
-0.835516,10,80.827255
-0.835516,10,80.830275
-0.835516,10,80.830275
-0.835516,10,80.845113
-0.835516,10,80.850121
-0.835516,10,80.856112
-0.835516,10,80.860888
-0.835516,10,80.867106
-0.835516,10,80.873106
-0.835516,10,80.8781
-0.835516,10,80.8781
-0.835516,10,80.8781
-0.835516,10,80.89412
-0.835516,10,80.89412
-0.835516,10,80.89412
-0.835516,10,80.910177
-0.835516,10,80.910177
-0.835516,10,80.920868
-0.835516,10,80.926012
-0.835516,10,80.926012
-0.835516,10,80.926012
-0.835516,10,80.941873
-0.835516,10,80.941873
-0.835516,10,80.941873
-0.835516,10,80.957689
-0.835516,10,80.957689
-0.835516,10,80.973481
-0.835516,10,80.973481
-0.835516,10,80.973481
-0.835516,10,80.989329
-0.835516,10,80.989329
-0.835516,10,80.989329
-0.835516,10,81.005126
-0.835516,10,81.005126
-0.835516,10,81.005126
-0.835516,10,81.021098
-0.835516,10,81.021098
-0.835516,10,81.021098
-0.835516,10,81.037144
-0.835516,10,81.037144
-0.835516,10,81.037144
-0.835516,10,81.052987
-0.835516,10,81.052987
-0.835516,10,81.069182
-0.835516,10,81.074231
-0.835516,10,81.077235
-0.835516,10,81.077235
-0.835516,10,81.091807
-0.835516,10,81.096814
-0.835516,10,81.102814
-0.835516,10,81.103249
-0.835516,10,81.103249
-0.835516,10,81.118796
-0.835516,10,81.121495
-0.835516,10,81.121495
-0.835516,10,81.13463
-0.835516,10,81.13463
-0.835516,10,81.13463
-0.835516,10,81.153486
-0.835516,10,81.158981
-0.835516,10,81.162634
-0.835516,10,81.168741
-0.835516,10,81.172775
-0.835516,10,81.172775
-0.835516,10,81.182554
-0.835516,10,81.182554
-0.835516,10,81.198405
-0.835516,10,81.198405
-0.835516,10,81.198405
-0.835516,10,81.214228
-0.835516,10,81.214228
-0.835516,10,81.221567
-0.835516,10,81.230217
-0.835516,10,81.230217
-0.835516,10,81.230217
-0.835516,10,81.246219
-0.835516,10,81.246219
-0.835516,10,81.246219
-0.835516,10,81.26217
-0.835516,10,81.26217
-0.835516,10,81.26217
-0.835516,10,81.278052
-0.835516,10,81.278052
-0.835516,10,81.278052
-0.835516,10,81.293875
-0.835516,10,81.293875
-0.835516,10,81.310014
-0.835516,10,81.310014
-0.835516,10,81.321733
-0.835516,10,81.32697
-0.835516,10,81.330191
-0.835516,10,81.330191
-0.835516,10,81.344459
-0.835516,10,81.349382
-0.835516,10,81.355463
-0.835516,10,81.360159
-0.835516,10,81.366569
-0.835516,10,81.372576
-0.835516,10,81.376569
-0.835516,10,81.376569
-0.835516,10,81.376569
-0.835516,10,81.392568
-0.835516,10,81.392568
-0.835516,10,81.392568
-0.835516,10,81.411193
-0.835516,10,81.4166
-0.835516,10,81.42186
-0.835516,10,81.424424
-0.835516,10,81.424424
-0.835516,10,81.440602
-0.835516,10,81.440602
-0.835516,10,81.440602
-0.835516,10,81.456522
-0.835516,10,81.456522
-0.835516,10,81.456522
-0.835516,10,81.472361
-0.835516,10,81.472361
-0.835516,10,81.472361
-0.835516,10,81.488248
-0.835516,10,81.488248
-0.835516,10,81.488248
-0.835516,10,81.504044
-0.835516,10,81.504044
-0.835516,10,81.504044
-0.835516,10,81.522033
-0.835516,10,81.522033
-0.835516,10,81.535686
-0.835516,10,81.541725
-0.835516,10,81.545743
-0.835516,10,81.551666
-0.835516,10,81.551666
-0.835516,10,81.551666
-0.835516,10,81.56754
-0.835516,10,81.56754
-0.835516,10,81.56754
-0.835516,10,81.583771
-0.835516,10,81.583771
-0.835516,10,81.583771
-0.835516,10,81.603546
-0.835516,10,81.609677
-0.835516,10,81.610668
-0.835516,10,81.620254
-0.835516,10,81.626013
-0.835516,10,81.632014
-0.835516,10,81.633664
-0.835516,10,81.633664
-0.835516,10,81.633664
-0.835516,10,81.648882
-0.835516,10,81.648882
-0.835516,10,81.664735
-0.835516,10,81.664735
-0.835516,10,81.664735
-0.835516,10,81.680495
-0.835516,10,81.680495
-0.835516,10,81.680495
-0.835516,10,81.696297
-0.835516,10,81.696297
-0.835516,10,81.696297
-0.835516,10,81.7121
-0.835516,10,81.7121
-0.835516,10,81.72237
-0.835516,10,81.728027
-0.835516,10,81.728027
-0.835516,10,81.728027
-0.835516,10,81.743863
-0.835516,10,81.743863
-0.835516,10,81.759768
-0.835516,10,81.759768
-0.835516,10,81.759768
-0.835516,10,81.775791
-0.835516,10,81.775791
-0.835516,10,81.775791
-0.835516,10,81.791602
-0.835516,10,81.791602
-0.835516,10,81.791602
-0.835516,10,81.807411
-0.835516,10,81.807411
-0.835516,10,81.807411
-0.835516,10,81.826538
-0.835516,10,81.82703
-0.835516,10,81.82703
-0.835516,10,81.843382
-0.835516,10,82.946963
-0.835516,10,82.946963
-0.835516,10,82.946963
-0.835516,10,82.96281
-0.835516,10,82.96281
-0.835516,10,82.96281
-0.835516,10,82.978829
-0.835516,10,82.978829
-0.835516,10,82.978829
-0.835516,10,82.994678
-0.835516,10,82.994678
-0.835516,10,82.994678
-0.835516,10,83.010734
-0.835516,10,83.010734
-0.835516,10,83.02428
-0.835516,10,83.026926
-0.835516,10,83.026926
-0.835516,10,83.042737
-0.835516,10,83.042737
-0.835516,10,83.042737
-0.835516,10,83.058628
-0.835516,10,83.058628
-0.835516,10,83.058628
-0.835516,10,83.074439
-0.835516,10,83.074439
-0.835516,10,83.074439
-0.835516,10,83.09041
-0.835516,10,83.09041
-0.835516,10,83.09041
-0.835516,10,83.106294
-0.835516,10,83.106294
-0.835516,10,83.106294
-0.835516,10,83.124726
-0.835516,10,83.124726
-0.835516,10,83.13788
-0.835516,10,83.13788
-0.835516,10,83.13788
-0.835516,10,83.153681
-0.835516,10,83.153681
-0.835516,10,83.153681
-0.835516,10,83.169555
-0.835516,10,83.169555
-0.835516,10,83.169555
-0.835516,10,83.185359
-0.835516,10,83.185359
-0.835516,10,83.185359
-0.835516,10,83.204121
-0.835516,10,83.21044
-0.835516,10,83.215438
-0.835516,10,83.221847
-0.835516,10,83.226596
-0.835516,10,83.232593
-0.835516,10,83.23534
-0.835516,10,83.23534
-0.835516,10,83.23534
-0.835516,10,83.250582
-0.835516,10,83.250582
-0.835516,10,83.266403
-0.835516,10,83.266403
-0.835516,10,83.266403
-0.835516,10,83.282198
-0.835516,10,83.282198
-0.835516,10,83.282198
-0.835516,10,83.298014
-0.835516,10,83.298014
-0.835516,10,83.298014
-0.835516,10,83.316875
-0.835516,10,83.31787
-0.835516,10,83.324987
-0.835516,10,83.33382
-0.835516,10,83.33933
-0.835516,10,83.34533
-0.835516,10,83.350333
-0.835516,10,83.356404
-0.835516,10,83.362403
-0.835516,10,83.367406
-0.835516,10,83.368407
-0.835516,10,83.368407
-0.835516,10,83.384391
-0.835516,10,83.384391
-0.835516,10,83.384391
-0.835516,10,83.400187
-0.835516,10,83.400187
-0.835516,10,83.400187
-0.835516,10,83.416051
-0.835516,10,83.416051
-0.835516,10,83.425247
-0.835516,10,83.431944
-0.835516,10,83.431944
-0.835516,10,83.431944
-0.835516,10,83.447796
-0.835516,10,83.447796
-0.835516,10,83.447796
-0.835516,10,83.463813
-0.835516,10,83.463813
-0.835516,10,83.479692
-0.835516,10,83.479692
-0.835516,10,83.479692
-0.835516,10,83.495717
-0.835516,10,83.495717
-0.835516,10,83.495717
-0.835516,10,83.511582
-0.835516,10,83.511582
-0.835516,10,83.511582
-0.835516,10,83.527435
-0.835516,10,83.527435
-0.835516,10,83.527435
-0.835516,10,83.543464
-0.835516,10,83.543464
-0.835516,10,83.543464
-0.835516,10,83.559351
-0.835516,10,83.559351
-0.835516,10,83.559351
-0.835516,10,83.575335
-0.835516,10,83.575335
-0.835516,10,83.591404
-0.835516,10,83.591404
-0.835516,10,83.591404
-0.835516,10,83.607206
-0.835516,10,83.607206
-0.835516,10,83.607206
-0.835516,10,83.625704
-0.835516,10,83.625704
-0.835516,10,83.625704
-0.835516,10,83.638862
-0.835516,10,83.638862
-0.835516,10,83.638862
-0.835516,10,83.654768
-0.835516,10,83.654768
-0.835516,10,83.670604
-0.835516,10,83.670604
-0.835516,10,83.670604
-0.835516,10,83.686448
-0.835516,10,83.686448
-0.835516,10,83.686448
-0.835516,10,83.702262
-0.835516,10,83.702262
-0.835516,10,83.702262
-0.835516,10,83.718131
-0.835516,10,83.725893
-0.835516,10,83.725893
-0.835516,10,83.735969
-0.835516,10,83.735969
-0.835516,10,83.735969
-0.835516,10,83.754621
-0.835516,10,83.759623
-0.835516,10,83.765632
-0.835516,10,83.768061
-0.835516,10,83.768061
-0.835516,10,83.768061
-0.835516,10,83.783791
-0.835516,10,83.783791
-0.835516,10,83.799608
-0.835516,10,83.799608
-0.835516,10,83.799608
-0.835516,10,83.816378
-0.835516,10,83.819758
-0.835516,10,83.826349
-0.835516,10,83.826349
-0.835516,10,83.83878
-0.835516,10,83.844779
-0.835516,10,83.849775
-0.835516,10,83.855735
-0.835516,10,83.861731
-0.835516,10,83.866737
-0.835516,10,83.868739
-0.835516,10,83.868739
-0.835516,10,83.868739
-0.835516,10,83.884768
-0.835516,10,83.884768
-0.835516,10,83.900611
-0.835516,10,83.900611
-0.835516,10,83.900611
-0.835516,10,83.916511
-0.835516,10,83.916511
-0.835516,10,83.92648
-0.835516,10,83.932634
-0.835516,10,83.932634
-0.835516,10,83.932634
-0.835516,10,83.948715
-0.835516,10,83.948715
-0.835516,10,83.948715
-0.835516,10,83.96449
-0.835516,10,83.96449
-0.835516,10,83.96449
-0.835516,10,83.980356
-0.835516,10,83.980356
-0.835516,10,83.980356
-0.835516,10,83.996196
-0.835516,10,83.996196
-0.835516,10,84.012048
-0.835516,10,84.012048
-0.835516,10,84.012048
-0.835516,10,84.027893
-0.835516,10,84.027893
-0.835516,10,84.027893
-0.835516,10,84.043745
-0.835516,10,84.043745
-0.835516,10,84.043745
-0.835516,10,84.059972
-0.835516,10,84.059972
-0.835516,10,84.059972
-0.835516,10,84.078687
-0.835516,10,84.084151
-0.835516,10,84.08778
-0.835516,10,85.235617
-0.835516,10,85.235617
-0.835516,10,85.251804
-0.835516,10,85.251804
-0.835516,10,85.267578
-0.835516,10,85.27367
-0.835516,10,85.277311
-0.835516,10,85.283253
-0.835516,10,85.291119
-0.835516,10,85.297747
-0.835516,10,85.302632
-0.835516,10,85.302632
-0.835516,10,85.31542
-0.835516,10,85.318529
-0.835516,10,85.318529
-0.835516,10,85.333315
-0.835516,10,85.33877
-0.835516,10,85.344752
-0.835516,10,85.350262
-0.835516,10,85.356234
-0.835516,10,85.361231
-0.835516,10,85.36674
-0.835516,10,85.36674
-0.835516,10,85.36674
-0.835516,10,85.382958
-0.835516,10,85.382958
-0.835516,10,85.382958
-0.835516,10,85.399176
-0.835516,10,85.399176
-0.835516,10,85.399176
-0.835516,10,85.415309
-0.835516,10,85.415309
-0.835516,10,85.415309
-0.835516,10,85.431149
-0.835516,10,85.431149
-0.835516,10,85.431149
-0.835516,10,85.447179
-0.835516,10,85.447179
-0.835516,10,85.447179
-0.835516,10,85.463029
-0.835516,10,85.472897
-0.835516,10,85.478897
-0.835516,10,85.483974
-0.835516,10,85.489975
-0.835516,10,85.494978
-0.835516,10,85.500496
-0.835516,10,85.515051
-0.835516,10,85.515051
-0.835516,10,85.531137
-0.835516,10,85.531137
-0.835516,10,85.531137
-0.835516,10,85.54693
-0.835516,10,85.54693
-0.835516,10,85.54693
-0.835516,10,85.562771
-0.835516,10,85.562771
-0.835516,10,85.578827
-0.835516,10,85.584633
-0.835516,10,85.584633
-0.835516,10,85.584633
-0.835516,10,85.602275
-0.835516,10,85.607262
-0.835516,10,85.61335
-0.835516,10,85.619524
-0.835516,10,85.624527
-0.835516,10,85.630146
-0.835516,10,85.633276
-0.835516,10,85.633276
-0.835516,10,85.633276
-0.835516,10,85.649282
-0.835516,10,85.649282
-0.835516,10,85.649282
-0.835516,10,85.665438
-0.835516,10,85.665438
-0.835516,10,85.665438
-0.835516,10,85.681279
-0.835516,10,85.681279
-0.835516,10,85.697432
-0.835516,10,85.697432
-0.835516,10,85.697432
-0.835516,10,85.713226
-0.835516,10,85.713226
-0.835516,10,85.713226
-0.835516,10,85.729865
-0.835516,10,85.729865
-0.835516,10,85.729865
-0.835516,10,85.745523
-0.835516,10,85.745523
-0.835516,10,85.745523
-0.835516,10,85.76145
-0.835516,10,85.76145
-0.835516,10,85.76145
-0.835516,10,85.777526
-0.835516,10,85.777526
-0.835516,10,85.777526
-0.835516,10,85.793458
-0.835516,10,85.793458
-0.835516,10,85.793458
-0.835516,10,85.809332
-0.835516,10,85.809332
-0.835516,10,85.825191
-0.835516,10,85.830303
-0.835516,10,85.830303
-0.835516,10,85.830303
-0.835516,10,85.847752
-0.835516,10,85.852749
-0.835516,10,85.85876
-0.835516,10,85.864749
-0.835516,10,85.870754
-0.835516,10,85.875767
-0.835516,10,85.875767
-0.835516,10,85.875767
-0.835516,10,85.893363
-0.835516,10,85.8982
-0.835516,10,85.903
-0.835516,10,85.910194
-0.835516,10,85.916332
